matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-08644961-752,rudeljaeger,standard,0,12,3,1,0,4,3,1,true,true,true
match-81b1ba1e-753,solidaritaet_ueberleben,standard,1,6,4,8,4,16,4,12,true,false,false
match-15c987e6-754,rudeljaeger,standard,0,6,3,8,12,23,3,20,false,false,false
match-15c987e6-754,solidaritaet_ueberleben,standard,1,9,4,8,10,22,4,18,true,true,true
match-8f16f8a3-755,rudeljaeger,standard,0,6,2,3,5,10,2,8,false,false,false
match-8f16f8a3-755,solidaritaet_ueberleben,standard,1,6,3,10,12,25,3,22,true,false,false
match-ed99cc56-756,rudeljaeger,standard,0,6,3,10,11,24,3,21,false,false,false
match-ed99cc56-756,solidaritaet_ueberleben,standard,1,12,4,12,8,24,4,20,true,true,true
match-66e73d14-757,rudeljaeger,standard,0,6,3,6,7,16,3,13,false,false,false
match-66e73d14-757,solidaritaet_ueberleben,standard,1,8,4,11,12,27,4,23,true,false,false
match-faff0adb-758,solidaritaet_ueberleben,standard,1,13,5,0,0,5,5,0,false,false,false
match-faff0adb-758,rudeljaeger,standard,0,15,4,9,12,25,4,21,true,true,true
match-744c7b99-759,solidaritaet_ueberleben,standard,1,6,2,8,6,16,2,14,true,false,false
match-744c7b99-759,rudeljaeger,standard,0,8,3,12,16,31,3,28,false,false,false
match-d2cf4f4c-760,solidaritaet_ueberleben,standard,1,8,5,5,4,14,5,9,true,true,true
match-4c1ca00a-761,rudeljaeger,standard,0,8,5,15,18,38,5,33,false,false,false
match-4c1ca00a-761,solidaritaet_ueberleben,standard,1,9,5,9,8,22,5,17,true,false,false
match-e0348dd1-762,solidaritaet_ueberleben,standard,1,6,3,15,12,30,3,27,false,false,false
match-e0348dd1-762,rudeljaeger,standard,0,8,3,11,14,28,3,25,true,false,false
match-5981fe8f-763,solidaritaet_ueberleben,standard,1,6,4,7,6,17,4,13,false,false,false
match-5981fe8f-763,rudeljaeger,standard,0,15,2,9,10,21,2,19,true,true,true
match-3b00cb35-764,solidaritaet_ueberleben,standard,1,9,3,9,8,20,3,17,true,false,false
match-3b00cb35-764,rudeljaeger,standard,0,10,4,8,12,24,4,20,false,false,false
match-b44e3bf2-765,solidaritaet_ueberleben,standard,1,6,5,12,8,25,5,20,true,false,false
match-b44e3bf2-765,rudeljaeger,standard,0,7,4,13,18,35,4,31,false,false,false
match-486609ba-766,solidaritaet_ueberleben,standard,1,6,4,17,12,33,4,29,true,false,false
match-486609ba-766,rudeljaeger,standard,0,15,4,20,23,47,4,43,false,false,false
match-c1b37a77-767,solidaritaet_ueberleben,standard,1,6,4,13,10,27,4,23,true,false,false
match-20364e2b-768,solidaritaet_ueberleben,standard,1,9,1,3,2,6,1,5,false,false,false
match-20364e2b-768,rudeljaeger,standard,0,13,5,6,6,17,5,12,true,false,false
match-9983bee8-769,solidaritaet_ueberleben,standard,1,6,3,11,10,24,3,21,true,true,true
match-2d9b8cb0-770,solidaritaet_ueberleben,standard,1,6,4,7,4,15,4,11,true,false,false
match-056bd121-772,solidaritaet_ueberleben,standard,1,6,4,3,2,9,4,5,false,false,false
match-056bd121-772,rudeljaeger,standard,0,8,5,15,16,36,5,31,true,false,false
match-12d10fa6-774,solidaritaet_ueberleben,standard,1,8,5,5,2,12,5,7,true,true,true
match-eaa15416-776,rudeljaeger,standard,0,6,2,5,8,15,2,13,false,false,false
match-eaa15416-776,solidaritaet_ueberleben,standard,1,9,5,5,4,14,5,9,true,false,false
match-63eea4d4-777,rudeljaeger,standard,0,6,3,9,11,23,3,20,true,false,false
match-63eea4d4-777,solidaritaet_ueberleben,standard,1,7,4,6,8,18,4,14,false,false,false
match-f806929b-778,rudeljaeger,standard,0,6,4,11,18,33,4,29,false,false,false
match-f806929b-778,solidaritaet_ueberleben,standard,1,8,5,19,16,40,5,35,true,true,true
match-7153e359-779,rudeljaeger,standard,0,9,5,5,5,15,5,10,true,false,false
match-a62adf5d-780,solidaritaet_ueberleben,standard,1,7,2,6,6,14,2,12,true,false,false
match-a62adf5d-780,rudeljaeger,standard,0,11,5,14,16,35,5,30,false,false,false
match-1f78301b-781,rudeljaeger,standard,0,6,2,5,6,13,2,11,true,false,false
match-1f78301b-781,solidaritaet_ueberleben,standard,1,10,5,13,6,24,5,19,false,false,false
match-2cdd6ea0-783,rudeljaeger,standard,0,8,2,8,8,18,2,16,false,false,false
match-2cdd6ea0-783,solidaritaet_ueberleben,standard,1,9,5,7,6,18,5,13,true,false,false
match-8b604253-784,rudeljaeger,standard,0,6,3,4,4,11,3,8,false,false,false
match-8b604253-784,solidaritaet_ueberleben,standard,1,6,4,13,12,29,4,25,true,false,false
match-98c580d8-786,rudeljaeger,standard,0,6,2,5,6,13,2,11,false,false,false
match-1212f196-787,rudeljaeger,standard,0,6,4,8,12,24,4,20,true,false,false
match-7095c549-788,rudeljaeger,standard,0,7,5,14,19,38,5,33,false,false,false
match-7095c549-788,solidaritaet_ueberleben,standard,1,12,5,9,10,24,5,19,true,false,true
match-e9e33606-789,solidaritaet_ueberleben,standard,1,6,4,3,2,9,4,5,false,false,false
match-e9e33606-789,rudeljaeger,standard,0,12,4,8,12,24,4,20,true,true,true
match-7dfb03ce-790,solidaritaet_ueberleben,standard,1,6,5,12,8,25,5,20,true,false,false
match-7dfb03ce-790,rudeljaeger,standard,0,11,5,7,7,19,5,14,false,false,false
match-f748748b-791,rudeljaeger,standard,0,6,4,4,4,12,4,8,false,false,false
match-55cb483f-792,solidaritaet_ueberleben,standard,1,6,5,8,4,17,5,12,false,false,false
