matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-b18918ad-532,forschung_muskelkraft__mit_pc,control,0,8,4,10,10,24,7,17,true,false,false
pc-b18918ad-532,solidaritaet_ueberleben__mit_pc,control,1,9,5,0,0,5,5,0,false,false,false
pc-2ad6696b-533,forschung_muskelkraft__mit_pc,control,0,6,2,8,8,18,4,14,true,true,true
pc-1d712ae6-535,solidaritaet_ueberleben__mit_pc,control,1,6,3,11,11,25,6,19,false,false,false
pc-1d712ae6-535,forschung_muskelkraft__mit_pc,control,0,11,5,10,15,30,9,21,false,false,false
pc-96be9ba3-536,solidaritaet_ueberleben__mit_pc,control,1,6,2,6,8,16,4,12,true,false,false
pc-96be9ba3-536,forschung_muskelkraft__mit_pc,control,0,6,4,4,6,14,5,9,false,false,false
pc-100bec61-537,forschung_muskelkraft__mit_pc,control,0,6,5,11,12,28,8,20,true,false,false
pc-100bec61-537,solidaritaet_ueberleben__mit_pc,control,1,12,3,0,0,3,3,0,false,false,false
pc-02a6addc-539,forschung_muskelkraft__mit_pc,control,0,6,3,12,17,32,6,26,true,false,false
pc-02a6addc-539,solidaritaet_ueberleben__mit_pc,control,1,10,5,27,32,64,10,54,false,false,false
pc-e71e12c1-540,forschung_muskelkraft__mit_pc,control,0,6,4,7,8,19,5,14,false,false,false
pc-e71e12c1-540,solidaritaet_ueberleben__mit_pc,control,1,7,4,16,21,41,8,33,true,false,true
pc-606b637f-541,forschung_muskelkraft__mit_pc,control,0,9,2,7,8,17,4,13,true,false,false
pc-606b637f-541,solidaritaet_ueberleben__mit_pc,control,1,11,5,25,31,61,10,51,false,false,false
pc-d9b8d43c-542,solidaritaet_ueberleben__mit_pc,control,1,6,1,3,5,9,2,7,true,false,false
pc-d9b8d43c-542,forschung_muskelkraft__mit_pc,control,0,6,3,10,16,29,6,23,false,false,false
pc-530624fa-543,forschung_muskelkraft__mit_pc,control,0,6,5,17,18,40,10,30,false,false,false
pc-cc5395b7-544,forschung_muskelkraft__mit_pc,control,0,6,5,5,5,15,6,9,false,false,false
pc-cc5395b7-544,solidaritaet_ueberleben__mit_pc,control,1,12,4,21,23,48,8,40,false,false,false
pc-45a0e675-545,solidaritaet_ueberleben__mit_pc,control,1,6,2,8,9,19,4,15,false,false,false
pc-45a0e675-545,forschung_muskelkraft__mit_pc,control,0,12,4,5,6,15,5,10,true,false,true
pc-beee5732-546,solidaritaet_ueberleben__mit_pc,control,1,6,3,13,15,31,6,25,false,false,false
pc-beee5732-546,forschung_muskelkraft__mit_pc,control,0,7,3,8,8,19,5,14,true,false,false
pc-383ba7f0-547,solidaritaet_ueberleben__mit_pc,control,1,6,3,10,13,26,6,20,true,false,true
pc-1cb30cd6-548,forschung_muskelkraft__mit_pc,control,0,6,4,6,7,17,5,12,true,false,false
pc-96007d93-549,solidaritaet_ueberleben__mit_pc,control,1,6,3,10,16,29,6,23,true,false,false
pc-96007d93-549,forschung_muskelkraft__mit_pc,control,0,6,1,4,6,11,2,9,false,false,false
pc-9ca250b4-550,solidaritaet_ueberleben__mit_pc,control,1,6,4,15,21,40,8,32,true,false,false
